ISOTime,Sol_Rad,ATemp,Rel_Hum,Wx,Wy,Precip,LW_In
31/03/2013 11:40:00,869.20,24.93,96.44,-0.63,0.57,0.806000,463.38,
31/03/2013 12:40:00,998.97,24.78,96.63,-0.59,0.38,0.058000,465.60,
31/03/2013 13:40:00,1053.39,25.34,96.54,-0.49,0.31,0.029000,461.36,
31/03/2013 14:40:00,1028.21,26.15,96.59,-0.52,0.35,0.000000,434.05,
31/03/2013 15:40:00,925.39,27.93,93.53,-0.57,0.63,0.000000,454.24,
31/03/2013 16:40:00,753.05,28.44,89.43,-0.79,0.71,0.000000,429.25,
31/03/2013 17:40:00,525.39,30.08,83.13,-1.09,0.67,0.000000,432.83,
31/03/2013 18:40:00,264.06,30.46,79.13,-1.45,0.51,0.000000,428.71,
31/03/2013 19:40:00,58.04,27.35,90.86,-0.10,1.40,0.000000,481.36,
31/03/2013 20:40:00,0.00,28.08,90.88,0.13,1.30,0.000000,487.77,
31/03/2013 21:40:00,0.00,28.22,89.13,0.03,1.13,0.000000,487.77,
31/03/2013 22:40:00,0.00,27.93,89.69,0.07,1.03,0.000000,481.62,
31/03/2013 23:40:00,0.00,27.28,91.63,0.21,0.80,0.000000,484.19,
01/04/2013 00:40:00,0.00,26.62,93.54,0.01,0.66,0.000000,480.73,
01/04/2013 01:40:00,0.00,26.65,94.29,0.09,0.57,0.000000,481.42,
01/04/2013 02:40:00,0.00,26.25,91.41,0.07,0.58,0.000000,466.37,
01/04/2013 03:40:00,0.00,25.17,90.38,0.02,0.53,0.000000,461.84,
01/04/2013 04:40:00,0.00,24.87,91.59,0.03,0.49,0.000000,458.78,
01/04/2013 05:40:00,0.00,25.44,92.89,0.02,0.38,0.000000,468.60,
01/04/2013 06:40:00,0.00,25.19,93.08,0.04,0.27,0.000000,469.66,
01/04/2013 07:40:00,6.56,25.62,93.83,-0.17,0.08,0.000000,469.28,
01/04/2013 08:40:00,172.52,25.64,94.26,0.02,0.14,0.000000,469.96,
01/04/2013 09:40:00,430.69,25.54,94.51,0.04,0.22,0.000000,460.60,
01/04/2013 10:40:00,673.16,25.65,94.74,0.02,0.30,0.000000,463.86,
01/04/2013 11:40:00,867.35,24.19,94.03,0.02,0.33,0.000000,453.17,
01/04/2013 12:40:00,996.59,24.66,95.38,0.02,0.35,0.000000,459.26,
01/04/2013 13:40:00,1050.53,25.58,94.14,0.00,0.44,0.000000,467.14,
01/04/2013 14:40:00,1024.96,26.42,92.68,0.06,0.55,0.000000,450.78,
01/04/2013 15:40:00,921.87,27.60,87.99,0.08,0.64,0.000000,432.46,
01/04/2013 16:40:00,749.39,27.78,87.66,0.04,0.80,0.000000,438.37,
01/04/2013 17:40:00,521.77,29.49,81.59,0.11,0.91,0.000000,449.34,
01/04/2013 18:40:00,260.73,29.96,78.04,0.10,1.03,0.000000,460.34,
01/04/2013 19:40:00,56.97,30.09,75.00,0.14,1.08,0.000000,473.50,
01/04/2013 20:40:00,0.00,30.77,72.93,0.03,0.97,0.000000,504.17,
01/04/2013 21:40:00,0.00,30.36,73.34,0.14,0.81,0.000000,500.01,
01/04/2013 22:40:00,0.00,29.36,78.44,0.09,0.73,0.000000,494.67,
01/04/2013 23:40:00,0.00,26.85,84.33,0.34,0.83,0.000000,486.58,
02/04/2013 00:40:00,0.00,23.97,93.23,0.38,1.04,0.000000,459.93,
02/04/2013 01:40:00,0.00,24.24,94.68,-0.14,1.20,0.058000,456.30,
02/04/2013 02:40:00,0.00,23.61,94.89,0.40,1.01,0.000000,455.73,
02/04/2013 03:40:00,0.00,23.69,95.29,0.24,0.82,0.000000,452.98,
02/04/2013 04:40:00,0.00,23.66,95.31,-0.02,0.65,0.000000,456.02,
02/04/2013 05:40:00,0.00,23.63,94.94,0.13,0.45,0.000000,454.97,
02/04/2013 06:40:00,0.00,23.48,94.69,-0.00,0.41,0.000000,459.35,
02/04/2013 07:40:00,6.52,23.51,94.56,-0.04,0.35,0.000000,452.70,
02/04/2013 08:40:00,172.17,23.43,94.83,-0.00,0.31,0.000000,452.42,
02/04/2013 09:40:00,429.86,23.82,95.36,0.04,0.29,0.000000,452.61,
02/04/2013 10:40:00,671.81,24.03,95.54,0.01,0.25,0.000000,454.97,
02/04/2013 11:40:00,865.45,24.16,95.44,0.04,0.23,0.000000,457.73,
02/04/2013 12:40:00,994.16,25.01,94.81,0.03,0.24,0.000000,462.32,
02/04/2013 13:40:00,1047.63,27.57,89.16,0.02,0.33,0.000000,421.98,
02/04/2013 14:40:00,1021.67,28.88,82.04,0.12,0.49,0.000000,440.02,
02/04/2013 15:40:00,918.31,30.25,75.16,0.06,0.74,0.000000,414.87,
02/04/2013 16:40:00,745.71,31.20,67.83,-0.48,0.90,0.000000,424.38,
02/04/2013 17:40:00,518.15,31.98,63.26,0.33,1.22,0.000000,418.50,
02/04/2013 18:40:00,257.40,32.37,63.69,0.45,1.35,0.000000,437.93,
02/04/2013 19:40:00,55.90,32.71,59.26,0.12,1.44,0.000000,489.82,
02/04/2013 20:40:00,0.00,32.88,58.99,0.21,1.28,0.000000,524.17,
02/04/2013 21:40:00,0.00,33.42,58.51,0.17,1.07,0.000000,526.25,
02/04/2013 22:40:00,0.00,30.12,70.29,0.13,0.82,0.000000,513.97,
02/04/2013 23:40:00,0.00,28.94,77.16,-0.12,0.65,0.000000,490.56,
03/04/2013 00:40:00,0.00,28.50,80.33,-0.16,0.67,0.000000,480.53,
03/04/2013 01:40:00,0.00,27.93,82.74,-0.51,0.87,0.000000,477.97,
03/04/2013 02:40:00,0.00,27.59,83.99,-1.21,0.13,0.000000,475.13,
03/04/2013 03:40:00,0.00,25.87,86.69,-1.10,0.19,0.000000,481.91,
03/04/2013 04:40:00,0.00,25.38,90.44,-0.88,0.24,0.000000,471.71,
03/04/2013 05:40:00,0.00,25.66,91.38,-0.72,0.09,0.000000,466.08,
03/04/2013 06:40:00,0.00,25.84,91.14,-0.48,0.33,0.000000,462.61,
03/04/2013 07:40:00,6.47,25.10,91.23,-0.13,0.62,0.000000,460.21,
03/04/2013 08:40:00,171.80,23.49,91.01,-0.13,0.63,0.000000,450.16,
03/04/2013 09:40:00,429.01,23.26,89.39,0.01,0.79,0.000000,442.59,
03/04/2013 10:40:00,670.44,23.09,86.01,0.05,0.77,0.000000,449.87,
03/04/2013 11:40:00,863.52,22.58,89.91,0.08,0.75,0.000000,448.65,
03/04/2013 12:40:00,991.69,23.13,89.81,0.07,0.76,0.000000,452.04,
03/04/2013 13:40:00,1044.68,24.90,87.53,0.01,0.83,0.000000,404.34,
03/04/2013 14:40:00,1018.34,27.69,78.11,0.10,0.88,0.000000,395.78,
03/04/2013 15:40:00,914.72,29.05,72.26,0.16,0.99,0.000000,394.83,
03/04/2013 16:40:00,742.02,30.40,69.53,0.25,1.14,0.000000,404.13,
03/04/2013 17:40:00,514.52,31.80,64.79,0.56,1.24,0.000000,415.04,
03/04/2013 18:40:00,254.09,31.96,65.99,0.53,1.20,0.000000,473.45,
03/04/2013 19:40:00,54.84,32.79,62.69,-1.10,0.73,0.000000,487.95,
03/04/2013 20:40:00,0.00,32.72,61.58,-1.05,0.65,0.000000,524.38,
03/04/2013 21:40:00,0.00,33.19,59.06,-0.92,0.65,0.000000,527.39,
03/04/2013 22:40:00,0.00,32.95,60.73,-0.19,0.88,0.000000,531.86,
03/04/2013 23:40:00,0.00,29.57,76.03,-0.46,0.56,0.000000,515.51,
04/04/2013 00:40:00,0.00,28.48,79.78,-0.31,0.44,0.000000,499.71,
04/04/2013 01:40:00,0.00,28.03,81.26,-0.29,0.28,0.000000,496.58,
04/04/2013 02:40:00,0.00,27.05,84.38,-0.21,0.21,0.000000,492.06,
04/04/2013 03:40:00,0.00,26.96,84.96,-0.17,0.15,0.000000,472.00,
04/04/2013 04:40:00,0.00,26.70,87.69,-0.11,0.30,0.000000,475.52,
04/04/2013 05:40:00,0.00,26.15,88.81,-0.28,0.30,0.000000,473.76,
04/04/2013 06:40:00,0.00,26.28,89.04,-0.03,0.45,0.000000,476.99,
04/04/2013 07:40:00,6.43,26.39,89.56,-0.13,0.39,0.000000,477.48,
04/04/2013 08:40:00,171.42,26.40,91.03,-0.03,0.35,0.000000,475.81,
04/04/2013 09:40:00,428.14,25.89,91.94,0.03,0.27,0.000000,475.22,
04/04/2013 10:40:00,669.02,25.54,92.51,-0.01,0.20,0.000000,475.32,
04/04/2013 11:40:00,861.55,26.08,93.31,-0.01,0.16,0.000000,472.29,
04/04/2013 12:40:00,989.18,27.82,90.21,-0.01,0.20,0.000000,453.70,
04/04/2013 13:40:00,1041.70,29.04,80.23,0.06,0.56,0.000000,436.18,
04/04/2013 14:40:00,1014.98,30.13,70.29,0.16,0.93,0.000000,419.75,
04/04/2013 15:40:00,911.10,31.13,65.28,0.13,1.26,0.000000,410.70,
04/04/2013 16:40:00,738.30,31.87,62.58,0.29,1.45,0.000000,417.08,
04/04/2013 17:40:00,510.88,32.34,58.29,0.37,1.63,0.000000,421.25,
04/04/2013 18:40:00,250.78,32.83,57.19,0.58,1.51,0.000000,443.50,
04/04/2013 19:40:00,53.79,32.81,57.04,0.41,1.47,0.000000,490.33,
04/04/2013 20:40:00,0.00,33.40,57.53,0.33,1.28,0.000000,527.91,
04/04/2013 21:40:00,0.00,32.53,58.78,0.45,1.13,0.000000,517.26,
04/04/2013 22:40:00,0.00,30.27,69.56,-0.82,0.59,0.000000,492.77,
04/04/2013 23:40:00,0.00,28.82,77.43,-0.71,0.24,0.000000,481.12,
05/04/2013 00:40:00,0.00,28.38,81.14,-0.52,0.17,0.000000,479.94,
05/04/2013 01:40:00,0.00,27.76,87.24,-0.38,0.13,0.000000,487.97,
05/04/2013 02:40:00,0.00,27.55,88.93,-0.32,0.09,0.000000,489.96,
05/04/2013 03:40:00,0.00,27.05,88.93,-0.11,0.24,0.000000,476.69,
05/04/2013 04:40:00,0.00,26.90,89.51,-0.06,0.21,0.000000,472.19,
05/04/2013 05:40:00,0.00,27.21,91.51,0.07,0.16,0.000000,469.66,
05/04/2013 06:40:00,0.00,27.11,89.78,-0.18,0.03,0.000000,482.90,
05/04/2013 07:40:00,6.38,27.01,90.34,-0.03,0.15,0.000000,484.49,
05/04/2013 08:40:00,171.03,27.12,89.98,0.00,0.11,0.000000,482.21,
05/04/2013 09:40:00,427.24,27.00,88.49,0.02,0.15,0.000000,481.22,
05/04/2013 10:40:00,667.57,26.54,88.89,0.03,0.25,0.000000,475.91,
05/04/2013 11:40:00,859.54,26.56,88.41,0.03,0.37,0.000000,471.03,
05/04/2013 12:40:00,986.63,27.17,86.38,0.03,0.50,0.000000,471.71,
05/04/2013 13:40:00,1038.67,28.73,79.54,0.07,0.73,0.000000,439.77,
05/04/2013 14:40:00,1011.58,29.65,75.19,0.12,1.00,0.000000,412.29,
05/04/2013 15:40:00,907.46,30.19,71.71,0.22,1.29,0.000000,419.44,
05/04/2013 16:40:00,734.58,30.74,67.11,0.21,1.37,0.000000,435.57,
05/04/2013 17:40:00,507.24,30.93,66.11,0.43,1.23,0.000000,463.44,
05/04/2013 18:40:00,247.49,30.83,65.68,0.51,1.12,0.000000,451.09,
05/04/2013 19:40:00,52.74,30.88,67.33,-0.35,1.11,0.000000,477.13,
05/04/2013 20:40:00,0.00,30.49,69.11,0.34,0.95,0.000000,509.67,
05/04/2013 21:40:00,0.00,30.73,69.98,-0.79,0.18,0.000000,512.22,
05/04/2013 22:40:00,0.00,29.65,77.16,0.27,0.52,0.000000,508.55,
05/04/2013 23:40:00,0.00,28.36,83.53,-0.39,0.16,0.000000,499.00,
06/04/2013 00:40:00,0.00,27.30,83.23,-0.30,0.13,0.000000,494.27,
06/04/2013 01:40:00,0.00,26.84,85.59,-0.16,0.29,0.000000,481.52,
06/04/2013 02:40:00,0.00,26.54,87.09,-0.33,0.12,0.000000,480.43,
06/04/2013 03:40:00,0.00,26.94,89.88,0.13,0.34,0.000000,489.66,
06/04/2013 04:40:00,0.00,26.82,90.76,0.20,0.36,0.000000,483.99,
06/04/2013 05:40:00,0.00,26.39,92.44,-0.05,0.35,0.000000,469.96,
06/04/2013 06:40:00,0.00,26.16,90.78,-0.07,0.29,0.000000,483.20,
06/04/2013 07:40:00,6.33,25.99,92.29,-0.02,0.24,0.000000,478.56,
06/04/2013 08:40:00,170.62,25.94,92.38,-0.02,0.18,0.000000,477.09,
06/04/2013 09:40:00,426.31,25.76,91.41,-0.00,0.13,0.000000,477.48,
06/04/2013 10:40:00,666.09,25.64,90.24,-0.00,0.14,0.000000,471.90,
06/04/2013 11:40:00,857.48,25.62,87.69,0.01,0.12,0.000000,471.51,
06/04/2013 12:40:00,984.04,27.19,82.74,0.05,0.32,0.000000,455.84,
06/04/2013 13:40:00,1035.61,28.53,75.41,0.07,0.64,0.000000,424.19,
06/04/2013 14:40:00,1008.15,29.85,67.06,0.14,0.96,0.000000,411.87,
06/04/2013 15:40:00,903.80,30.92,60.63,0.25,1.29,0.000000,406.92,
06/04/2013 16:40:00,730.84,31.88,57.81,0.27,1.40,0.000000,412.52,
06/04/2013 17:40:00,503.61,32.25,55.29,0.42,1.57,0.000000,417.66,
06/04/2013 18:40:00,244.22,32.89,54.11,-1.15,1.16,0.000000,439.82,
06/04/2013 19:40:00,51.70,32.52,54.86,-1.10,1.11,0.000000,490.93,
06/04/2013 20:40:00,0.00,32.43,55.61,-1.40,0.41,0.000000,528.95,
06/04/2013 21:40:00,0.00,32.93,56.96,-1.21,0.55,0.000000,530.61,
06/04/2013 22:40:00,0.00,31.45,63.58,-0.97,0.36,0.000000,522.93,
06/04/2013 23:40:00,0.00,28.71,76.44,-0.74,0.13,0.000000,509.16,
07/04/2013 00:40:00,0.00,28.03,82.71,0.08,0.54,0.000000,507.53,
07/04/2013 01:40:00,0.00,27.48,86.66,0.16,0.40,0.000000,494.87,
07/04/2013 02:40:00,0.00,27.00,89.16,0.12,0.31,0.000000,490.86,
07/04/2013 03:40:00,0.00,26.46,90.51,-0.27,0.04,0.000000,487.57,
07/04/2013 04:40:00,0.00,26.55,90.88,-0.21,0.02,0.000000,490.36,
07/04/2013 05:40:00,0.00,26.16,92.08,0.02,0.17,0.000000,482.81,
07/04/2013 06:40:00,0.00,26.16,90.91,-0.06,0.16,0.000000,486.87,
07/04/2013 07:40:00,6.27,25.93,88.68,-0.11,0.09,0.000000,480.53,
07/04/2013 08:40:00,170.20,25.51,88.69,0.02,0.16,0.000000,480.24,
07/04/2013 09:40:00,425.36,24.84,89.91,0.01,0.15,0.000000,476.30,
07/04/2013 10:40:00,664.57,24.39,90.36,0.01,0.15,0.000000,473.46,
07/04/2013 11:40:00,855.39,24.98,92.06,0.01,0.14,0.000000,468.60,
07/04/2013 12:40:00,981.41,26.99,84.93,0.02,0.20,0.000000,454.52,
07/04/2013 13:40:00,1032.51,28.35,76.54,0.03,0.40,0.000000,428.02,
07/04/2013 14:40:00,1004.69,29.87,69.44,0.04,0.71,0.000000,422.93,
07/04/2013 15:40:00,900.12,31.47,55.31,0.19,1.11,0.000000,411.01,
07/04/2013 16:40:00,727.09,32.32,51.84,0.30,1.41,0.000000,419.33,
07/04/2013 17:40:00,499.98,32.96,49.33,0.29,1.63,0.000000,423.09,
07/04/2013 18:40:00,240.96,33.22,48.76,-0.20,1.92,0.000000,444.53,
07/04/2013 19:40:00,50.67,33.73,49.61,-1.70,0.94,0.000000,495.07,
07/04/2013 20:40:00,0.00,33.76,49.66,0.38,1.87,0.000000,532.70,
07/04/2013 21:40:00,0.00,33.51,53.69,0.40,1.55,0.000000,535.41,
07/04/2013 22:40:00,0.00,32.02,60.99,0.32,1.18,0.000000,530.30,
07/04/2013 23:40:00,0.00,28.98,75.34,-0.83,0.21,0.000000,517.87,
08/04/2013 00:40:00,0.00,28.54,79.88,0.12,0.59,0.000000,502.14,
08/04/2013 01:40:00,0.00,28.06,83.16,-0.35,0.23,0.000000,494.87,
08/04/2013 02:40:00,0.00,28.42,81.39,0.11,0.27,0.000000,491.26,
08/04/2013 03:40:00,0.00,27.78,83.31,0.08,0.19,0.000000,496.99,
08/04/2013 04:40:00,0.00,26.67,87.09,0.08,0.17,0.000000,487.47,
08/04/2013 05:40:00,0.00,26.56,88.56,0.08,0.20,0.000000,466.56,
08/04/2013 06:40:00,0.00,25.99,91.06,-0.21,0.08,0.000000,467.92,
08/04/2013 07:40:00,6.22,25.51,92.03,-0.09,0.23,0.000000,481.82,
08/04/2013 08:40:00,169.76,25.17,92.29,-0.00,0.26,0.000000,467.34,
08/04/2013 09:40:00,424.38,25.07,92.16,0.01,0.24,0.000000,454.59,
08/04/2013 10:40:00,663.02,25.39,92.89,0.02,0.29,0.000000,474.73,
08/04/2013 11:40:00,853.26,25.46,92.98,0.00,0.33,0.000000,477.87,
08/04/2013 12:40:00,978.74,27.79,82.58,0.00,0.35,0.000000,455.97,
08/04/2013 13:40:00,1029.37,28.66,74.43,-0.05,0.56,0.000000,441.08,
08/04/2013 14:40:00,1001.20,29.29,69.98,0.04,0.82,0.000000,431.57,
08/04/2013 15:40:00,896.42,30.89,63.19,0.10,0.99,0.000000,429.91,
08/04/2013 16:40:00,723.34,32.18,56.16,0.03,1.22,0.000000,425.08,
08/04/2013 17:40:00,496.35,32.99,51.64,0.09,1.34,0.000000,437.10,
08/04/2013 18:40:00,237.73,33.76,46.24,0.53,1.36,0.000000,443.65,
08/04/2013 19:40:00,49.65,33.69,46.51,0.44,1.44,0.000000,494.35,
08/04/2013 20:40:00,0.00,33.72,48.68,0.33,1.39,0.000000,531.13,
08/04/2013 21:40:00,0.00,33.19,51.83,0.28,1.17,0.000000,530.09,
08/04/2013 22:40:00,0.00,31.39,59.48,-0.67,0.62,0.000000,523.24,
08/04/2013 23:40:00,0.00,28.89,70.24,0.23,0.67,0.000000,506.61,
09/04/2013 00:40:00,0.00,28.10,71.33,-0.53,0.19,0.000000,493.97,
09/04/2013 01:40:00,0.00,27.75,71.78,-0.46,0.17,0.000000,494.17,
09/04/2013 02:40:00,0.00,27.22,74.69,-0.44,0.20,0.000000,468.98,
09/04/2013 03:40:00,0.00,26.81,81.66,-0.55,0.18,0.000000,473.17,
09/04/2013 04:40:00,0.00,26.44,83.26,-0.58,0.21,0.000000,470.73,
09/04/2013 05:40:00,0.00,26.17,88.58,-0.59,0.23,0.000000,471.22,
09/04/2013 06:40:00,0.00,25.23,90.73,-0.56,0.21,0.000000,469.28,
09/04/2013 07:40:00,6.16,25.74,89.96,-0.44,0.41,0.000000,461.08,
09/04/2013 08:40:00,169.30,24.29,91.96,0.07,0.54,0.000000,450.91,
09/04/2013 09:40:00,423.37,24.63,93.13,0.00,0.45,0.000000,455.26,
09/04/2013 10:40:00,661.44,24.96,93.59,0.07,0.50,0.000000,448.47,
09/04/2013 11:40:00,851.10,24.82,89.96,-0.10,0.64,0.000000,471.41,
09/04/2013 12:40:00,976.03,26.46,82.13,-0.01,0.72,0.000000,457.42,
09/04/2013 13:40:00,1026.21,27.91,76.99,0.09,0.83,0.000000,428.37,
09/04/2013 14:40:00,997.69,30.14,62.58,-0.10,0.90,0.000000,416.31,
09/04/2013 15:40:00,892.70,32.37,52.46,0.01,0.96,0.000000,425.38,
09/04/2013 16:40:00,719.58,32.92,46.94,-0.07,1.03,0.000000,423.51,
09/04/2013 17:40:00,492.74,33.67,42.71,-0.75,0.75,0.000000,426.95,
09/04/2013 18:40:00,234.52,34.36,39.73,-0.85,0.59,0.000000,449.72,
09/04/2013 19:40:00,48.63,34.93,34.41,-0.87,0.41,0.000000,503.73,
09/04/2013 20:40:00,0.00,35.35,31.08,-0.83,0.37,0.000000,541.07,
09/04/2013 21:40:00,0.00,34.70,32.43,-0.79,0.31,0.000000,541.91,
09/04/2013 22:40:00,0.00,33.17,37.80,-0.68,0.23,0.000000,536.77,
09/04/2013 23:40:00,0.00,28.56,59.91,-0.56,0.22,0.000000,520.55,
10/04/2013 00:40:00,0.00,27.76,68.74,-0.52,0.17,0.000000,507.22,
10/04/2013 01:40:00,0.00,27.45,64.13,0.13,0.49,0.000000,498.90,
10/04/2013 02:40:00,0.00,27.42,64.11,-0.45,0.18,0.000000,493.17,
10/04/2013 03:40:00,0.00,27.11,64.28,0.04,0.46,0.000000,488.97,
10/04/2013 04:40:00,0.00,27.07,60.53,-0.37,0.23,0.000000,478.46,
10/04/2013 05:40:00,0.00,26.01,68.39,-0.40,0.15,0.000000,481.62,
10/04/2013 06:40:00,0.00,25.52,71.76,-0.35,0.16,0.000000,476.11,
10/04/2013 07:40:00,6.09,25.27,72.06,-0.31,0.27,0.000000,473.07,
10/04/2013 08:40:00,168.83,24.24,74.01,-0.31,0.25,0.000000,470.44,
10/04/2013 09:40:00,422.33,24.78,71.21,-0.36,0.31,0.000000,467.14,
10/04/2013 10:40:00,659.82,24.42,72.06,-0.36,0.32,0.000000,465.02,
10/04/2013 11:40:00,848.90,24.40,76.04,0.03,0.41,0.000000,458.88,
10/04/2013 12:40:00,973.29,26.52,62.96,-0.03,0.36,0.000000,444.32,
10/04/2013 13:40:00,1023.01,27.34,52.44,-0.06,0.51,0.000000,424.06,
10/04/2013 14:40:00,994.15,28.93,46.74,0.02,0.75,0.000000,416.85,
10/04/2013 15:40:00,888.97,30.38,44.21,0.03,0.99,0.000000,403.42,
10/04/2013 16:40:00,715.82,31.66,40.58,-0.04,1.18,0.000000,410.37,
10/04/2013 17:40:00,489.14,32.59,38.96,0.18,1.26,0.000000,417.66,
10/04/2013 18:40:00,231.34,33.33,34.31,-0.98,0.71,0.000000,441.98,
10/04/2013 19:40:00,47.63,33.33,31.58,-1.10,0.59,0.000000,495.03,
10/04/2013 20:40:00,0.00,33.57,30.86,-1.17,0.44,0.000000,530.30,
10/04/2013 21:40:00,0.00,34.56,33.58,-0.97,0.37,0.000000,532.90,
10/04/2013 22:40:00,0.00,31.21,48.86,-0.72,0.27,0.000000,528.74,
10/04/2013 23:40:00,0.00,26.85,59.28,-0.56,0.26,0.000000,506.30,
11/04/2013 00:40:00,0.00,26.25,65.83,-0.46,0.20,0.000000,499.31,
11/04/2013 01:40:00,0.00,26.84,62.91,-0.43,0.23,0.000000,488.57,
11/04/2013 02:40:00,0.00,26.60,58.58,-0.40,0.19,0.000000,483.70,
11/04/2013 03:40:00,0.00,26.08,60.99,-0.43,0.16,0.000000,476.99,
11/04/2013 04:40:00,0.00,25.47,58.13,-0.50,0.22,0.000000,473.46,
11/04/2013 05:40:00,0.00,25.73,55.06,-0.56,0.26,0.000000,472.00,
11/04/2013 06:40:00,0.00,25.80,54.16,-0.58,0.26,0.000000,471.80,
11/04/2013 07:40:00,6.02,24.19,59.69,-0.55,0.26,0.000000,470.05,
11/04/2013 08:40:00,168.34,21.27,77.44,-0.34,0.37,0.000000,464.25,
11/04/2013 09:40:00,421.26,20.51,83.84,-0.14,0.43,0.000000,468.79,
11/04/2013 10:40:00,658.16,20.13,85.96,0.01,0.38,0.000000,463.38,
11/04/2013 11:40:00,846.66,21.59,77.98,0.01,0.32,0.000000,421.90,
11/04/2013 12:40:00,970.51,24.32,68.39,-0.03,0.34,0.000000,437.95,
11/04/2013 13:40:00,1019.78,26.48,55.48,-0.08,0.50,0.000000,412.95,
11/04/2013 14:40:00,990.60,28.72,49.93,0.05,0.64,0.000000,401.66,
11/04/2013 15:40:00,885.23,30.52,45.93,-0.06,0.81,0.000000,404.87,
11/04/2013 16:40:00,712.07,31.81,39.58,-0.21,0.92,0.000000,411.44,
11/04/2013 17:40:00,485.55,32.67,28.45,-0.19,0.98,0.000000,417.83,
11/04/2013 18:40:00,228.19,32.46,30.80,-0.63,0.87,0.000000,439.87,
11/04/2013 19:40:00,46.64,32.81,29.55,-0.99,0.46,0.000000,490.50,
11/04/2013 20:40:00,0.00,32.77,30.13,-0.95,0.52,0.000000,523.76,
11/04/2013 21:40:00,0.00,33.52,30.43,-0.92,0.19,0.000000,523.55,
11/04/2013 22:40:00,0.00,29.93,51.29,-0.60,0.38,0.000000,521.07,
11/04/2013 23:40:00,0.00,25.85,59.71,-0.57,0.26,0.000000,508.14,
12/04/2013 00:40:00,0.00,25.02,64.14,-0.54,0.25,0.000000,492.87,
12/04/2013 01:40:00,0.00,24.86,64.76,-0.53,0.21,0.000000,485.68,
12/04/2013 02:40:00,0.00,24.33,65.79,-0.54,0.28,0.000000,484.09,
12/04/2013 03:40:00,0.00,23.75,70.33,0.12,0.53,0.000000,478.36,
12/04/2013 04:40:00,0.00,23.43,75.21,-0.04,0.46,0.000000,477.48,
12/04/2013 05:40:00,0.00,23.36,69.59,0.07,0.39,0.000000,473.37,
12/04/2013 06:40:00,0.00,22.70,73.24,0.02,0.41,0.000000,468.40,
12/04/2013 07:40:00,5.95,22.38,69.39,-0.14,0.46,0.000000,463.96,
12/04/2013 08:40:00,167.83,21.97,73.86,0.06,0.58,0.000000,457.25,
12/04/2013 09:40:00,420.17,21.44,71.91,0.05,0.73,0.000000,446.87,
12/04/2013 10:40:00,656.47,21.37,69.58,-0.13,0.74,0.000000,415.22,
12/04/2013 11:40:00,844.38,19.57,87.31,0.02,0.64,0.000000,419.96,
12/04/2013 12:40:00,967.70,22.82,77.79,0.07,0.62,0.000000,419.78,
12/04/2013 13:40:00,1016.53,26.95,57.84,-0.02,0.56,0.000000,418.60,
12/04/2013 14:40:00,987.02,28.72,54.59,-0.16,0.56,0.000000,415.43,
12/04/2013 15:40:00,881.48,30.76,36.13,-0.01,0.67,0.000000,411.43,
12/04/2013 16:40:00,708.31,31.12,34.96,0.10,0.87,0.000000,415.92,
12/04/2013 17:40:00,481.98,31.37,34.83,0.15,1.07,0.000000,417.75,
12/04/2013 18:40:00,225.07,32.27,36.38,-0.30,1.06,0.000000,441.44,
12/04/2013 19:40:00,45.66,32.62,34.33,-0.98,0.41,0.000000,490.05,
12/04/2013 20:40:00,0.00,32.25,37.24,-0.92,0.48,0.000000,521.79,
12/04/2013 21:40:00,0.00,32.59,40.15,-0.81,0.43,0.000000,521.07,
12/04/2013 22:40:00,0.00,29.99,56.46,-0.64,0.32,0.000000,521.07,
12/04/2013 23:40:00,0.00,26.62,62.96,-0.54,0.26,0.000000,511.61,
13/04/2013 00:40:00,0.00,26.25,70.11,-0.56,0.27,0.000000,481.22,
13/04/2013 01:40:00,0.00,25.45,66.53,-0.56,0.29,0.000000,489.37,
13/04/2013 02:40:00,0.00,25.17,67.38,-0.57,0.19,0.000000,448.28,
13/04/2013 03:40:00,0.00,24.77,75.09,-0.59,0.23,0.000000,461.94,
13/04/2013 04:40:00,0.00,24.08,77.98,-0.64,0.28,0.000000,459.16,
13/04/2013 05:40:00,0.00,24.32,79.44,-0.69,0.31,0.000000,461.46,
13/04/2013 06:40:00,0.00,23.76,77.66,0.14,0.73,0.000000,452.70,
13/04/2013 07:40:00,5.87,22.51,83.76,-0.56,0.33,0.000000,452.42,
13/04/2013 08:40:00,167.30,22.28,84.79,-0.11,0.51,0.000000,466.18,
13/04/2013 09:40:00,419.04,21.33,89.04,-0.30,0.28,0.000000,423.77,
13/04/2013 10:40:00,654.75,22.27,84.68,-0.23,0.20,0.000000,436.69,
13/04/2013 11:40:00,842.07,22.69,84.39,-0.25,0.26,0.000000,426.90,
13/04/2013 12:40:00,964.86,24.56,84.46,0.20,0.50,0.000000,440.69,
13/04/2013 13:40:00,1013.25,26.81,68.74,-0.49,0.45,0.000000,424.31,
13/04/2013 14:40:00,983.43,29.05,61.21,-0.05,0.66,0.000000,420.57,
13/04/2013 15:40:00,877.73,31.05,47.84,-0.02,0.63,0.000000,428.16,
13/04/2013 16:40:00,704.57,31.68,43.88,-0.38,0.58,0.000000,433.34,
13/04/2013 17:40:00,478.43,32.05,43.95,0.14,0.72,0.000000,427.32,
13/04/2013 18:40:00,221.98,33.24,42.15,-0.23,0.74,0.000000,453.41,
