ISOTime,FLOW,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
03/03/2012 00:00:00,3.97,0,27.56,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.17,0.08,0.01,91.66,22.91,11.46,2.86,0.2,0.05,5.79,0.87,0.05,2.9,0.44,0.03,7.24,1.09,0.07,0
04/03/2012 00:00:00,2.51,0,27.57,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.16,0.07,0.01,90.06,22.51,11.26,2.81,0.2,0.05,5.47,0.83,0.05,2.73,0.41,0.03,6.83,1.03,0.06,0
05/03/2012 00:00:00,2.56,0,27.58,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.16,0.07,0.01,88.46,22.11,11.06,2.76,0.19,0.05,5.14,0.78,0.05,2.57,0.39,0.02,6.43,0.97,0.06,0
06/03/2012 00:00:00,6.48,0,27.59,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.15,0.07,0.01,86.86,21.71,10.86,2.71,0.19,0.05,4.81,0.73,0.05,2.41,0.36,0.02,6.02,0.91,0.06,0
07/03/2012 00:00:00,2.28,0,27.6,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.15,0.07,0.01,85.26,21.31,10.66,2.66,0.18,0.05,4.49,0.68,0.04,2.24,0.34,0.02,5.61,0.85,0.05,0
08/03/2012 00:00:00,7.48,0,27.61,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,83.66,20.91,10.46,2.61,0.18,0.05,4.16,0.63,0.04,2.08,0.31,0.02,5.2,0.78,0.05,0
09/03/2012 00:00:00,2.43,0,27.62,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,83.33,20.83,10.42,2.6,0.18,0.05,4.28,0.65,0.04,2.14,0.32,0.02,5.35,0.81,0.05,0
10/03/2012 00:00:00,3.53,0,27.63,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,83,20.75,10.38,2.59,0.18,0.05,4.4,0.66,0.04,2.2,0.33,0.02,5.5,0.83,0.05,0
11/03/2012 00:00:00,2.06,0,27.64,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,82.68,20.67,10.33,2.58,0.19,0.05,4.51,0.68,0.04,2.26,0.34,0.02,5.64,0.85,0.05,0
12/03/2012 00:00:00,2.41,0,27.66,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,82.35,20.59,10.29,2.57,0.19,0.05,4.63,0.7,0.04,2.32,0.35,0.02,5.79,0.87,0.05,0
13/03/2012 00:00:00,7.87,0,27.67,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,82.02,20.51,10.25,2.56,0.19,0.05,4.75,0.72,0.04,2.38,0.36,0.02,5.94,0.9,0.06,0
14/03/2012 00:00:00,30.03,0,27.68,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,81.7,20.42,10.21,2.55,0.19,0.05,4.87,0.73,0.05,2.43,0.37,0.02,6.09,0.92,0.06,0
15/03/2012 00:00:00,79.44,0,27.69,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,81.37,20.34,10.17,2.54,0.19,0.05,4.99,0.75,0.05,2.49,0.38,0.02,6.23,0.94,0.06,0
16/03/2012 00:00:00,24.93,0,27.7,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,81.04,20.26,10.13,2.53,0.2,0.05,5.1,0.77,0.05,2.55,0.39,0.02,6.38,0.96,0.06,0
17/03/2012 00:00:00,19.92,0,27.71,0,0,0,228.44,1600,7.08,0.001,0.02,0.36,0.14,0.06,0.01,80.72,20.18,10.09,2.52,0.2,0.05,5.22,0.79,0.05,2.61,0.39,0.02,6.53,0.99,0.06,0
18/03/2012 00:00:00,13.65,0,27.72,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.06,0.01,80.39,20.1,10.05,2.51,0.2,0.05,5.34,0.81,0.05,2.67,0.4,0.03,6.68,1.01,0.06,0
19/03/2012 00:00:00,6.7,0,27.73,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.06,0.01,80.07,20.02,10.01,2.5,0.2,0.05,5.46,0.82,0.05,2.73,0.41,0.03,6.82,1.03,0.06,0
20/03/2012 00:00:00,5.36,0,27.74,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.06,0.01,79.74,19.93,9.97,2.49,0.2,0.05,5.58,0.84,0.05,2.79,0.42,0.03,6.97,1.05,0.07,0
21/03/2012 00:00:00,5.73,0,27.75,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.06,0.01,79.41,19.85,9.93,2.48,0.2,0.05,5.7,0.86,0.05,2.85,0.43,0.03,7.12,1.07,0.07,0
22/03/2012 00:00:00,3.99,0,27.76,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.06,0.01,79.09,19.77,9.89,2.47,0.21,0.05,5.81,0.88,0.05,2.91,0.44,0.03,7.27,1.1,0.07,0
23/03/2012 00:00:00,3.83,0,27.78,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.07,0.01,79.77,19.94,9.97,2.49,0.21,0.05,5.62,0.85,0.05,2.81,0.42,0.03,7.02,1.06,0.07,0
24/03/2012 00:00:00,3.31,0,27.79,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.07,0.01,80.46,20.11,10.06,2.51,0.22,0.05,5.42,0.82,0.05,2.71,0.41,0.03,6.78,1.02,0.06,0
25/03/2012 00:00:00,2.87,0,27.81,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.07,0.01,81.14,20.29,10.14,2.54,0.22,0.06,5.23,0.79,0.05,2.61,0.39,0.02,6.54,0.99,0.06,0
26/03/2012 00:00:00,2.5,0,27.83,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.08,0.01,81.83,20.46,10.23,2.56,0.23,0.06,5.03,0.76,0.05,2.52,0.38,0.02,6.29,0.95,0.06,0
27/03/2012 00:00:00,2.18,0,27.84,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.08,0.01,82.51,20.63,10.31,2.58,0.23,0.06,4.84,0.73,0.05,2.42,0.37,0.02,6.05,0.91,0.06,0
28/03/2012 00:00:00,1.92,0,27.86,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.08,0.01,83.2,20.8,10.4,2.6,0.24,0.06,4.65,0.7,0.04,2.32,0.35,0.02,5.81,0.88,0.05,0
29/03/2012 00:00:00,1.69,0,27.87,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.09,0.01,83.89,20.97,10.49,2.62,0.24,0.06,4.45,0.67,0.04,2.23,0.34,0.02,5.56,0.84,0.05,0
30/03/2012 00:00:00,1.49,0,27.89,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.09,0.01,84.57,21.14,10.57,2.64,0.25,0.06,4.26,0.64,0.04,2.13,0.32,0.02,5.32,0.8,0.05,0
31/03/2012 00:00:00,1.33,0,27.9,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.09,0.01,85.26,21.31,10.66,2.66,0.25,0.06,4.06,0.61,0.04,2.03,0.31,0.02,5.08,0.77,0.05,0
01/04/2012 00:00:00,1.18,0,27.92,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.1,0.01,85.94,21.49,10.74,2.69,0.26,0.06,3.87,0.58,0.04,1.93,0.29,0.02,4.83,0.73,0.05,0
02/04/2012 00:00:00,1.07,0,27.93,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.1,0.01,86.63,21.66,10.83,2.71,0.26,0.07,3.67,0.55,0.03,1.84,0.28,0.02,4.59,0.69,0.04,0
03/04/2012 00:00:00,0.96,0,27.95,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.1,0.01,87.31,21.83,10.91,2.73,0.27,0.07,3.48,0.52,0.03,1.74,0.26,0.02,4.35,0.66,0.04,0
04/04/2012 00:00:00,0.87,0,27.96,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.11,0.01,88,22,11,2.75,0.27,0.07,3.28,0.5,0.03,1.64,0.25,0.02,4.1,0.62,0.04,0
05/04/2012 00:00:00,0.8,0,27.98,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.11,0.01,88.69,22.17,11.09,2.77,0.28,0.07,3.09,0.47,0.03,1.54,0.23,0.01,3.86,0.58,0.04,0
06/04/2012 00:00:00,0.73,0,27.99,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.11,0.01,89.37,22.34,11.17,2.79,0.28,0.07,2.89,0.44,0.03,1.45,0.22,0.01,3.62,0.55,0.03,0
07/04/2012 00:00:00,0.67,0,28.01,0,0,0,228.44,1600,7.09,0.001,0.02,0.36,0.14,0.12,0.01,90.06,22.51,11.26,2.81,0.29,0.07,2.7,0.41,0.03,1.35,0.2,0.01,3.37,0.51,0.03,0
08/04/2012 00:00:00,0.63,0,28.02,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.12,0.01,90.74,22.69,11.34,2.84,0.29,0.07,2.5,0.38,0.02,1.25,0.19,0.01,3.13,0.47,0.03,0
09/04/2012 00:00:00,0.58,0,28.04,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.12,0.01,91.43,22.86,11.43,2.86,0.3,0.07,2.31,0.35,0.02,1.15,0.17,0.01,2.89,0.44,0.03,0
10/04/2012 00:00:00,0.55,0,28.05,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.13,0.01,92.11,23.03,11.51,2.88,0.3,0.08,2.11,0.32,0.02,1.06,0.16,0.01,2.64,0.4,0.02,0
11/04/2012 00:00:00,0.51,0,28.07,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.13,0.01,92.8,23.2,11.6,2.9,0.31,0.08,1.92,0.29,0.02,0.96,0.14,0.01,2.4,0.36,0.02,0
12/04/2012 00:00:00,0.49,0,28.08,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.13,0.01,92.23,23.06,11.53,2.88,0.31,0.08,2.71,0.41,0.03,1.35,0.2,0.01,3.39,0.51,0.03,0
13/04/2012 00:00:00,0.47,0,28.1,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.12,0.01,91.66,22.91,11.46,2.86,0.3,0.08,3.5,0.53,0.03,1.75,0.26,0.02,4.38,0.66,0.04,0
14/04/2012 00:00:00,0.45,0,28.11,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.12,0.01,91.09,22.77,11.39,2.85,0.3,0.08,4.29,0.65,0.04,2.15,0.32,0.02,5.36,0.81,0.05,0
15/04/2012 00:00:00,0.43,0,28.13,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.11,0.01,90.51,22.63,11.31,2.83,0.3,0.07,5.08,0.77,0.05,2.54,0.38,0.02,6.35,0.96,0.06,0
16/04/2012 00:00:00,0.41,0,28.15,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.11,0.01,89.94,22.49,11.24,2.81,0.29,0.07,5.87,0.89,0.06,2.94,0.44,0.03,7.34,1.11,0.07,0
17/04/2012 00:00:00,0.41,0,28.17,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,89.37,22.34,11.17,2.79,0.29,0.07,6.66,1.01,0.06,3.33,0.5,0.03,8.33,1.26,0.08,0
18/04/2012 00:00:00,0.4,0,28.18,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,88.8,22.2,11.1,2.78,0.29,0.07,7.45,1.12,0.07,3.72,0.56,0.04,9.31,1.41,0.09,0
19/04/2012 00:00:00,0.38,0,28.2,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,88.23,22.06,11.03,2.76,0.28,0.07,8.24,1.24,0.08,4.12,0.62,0.04,10.3,1.55,0.1,0
20/04/2012 00:00:00,0.39,0,28.22,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,87.9,21.98,10.99,2.75,0.28,0.07,8.26,1.25,0.08,4.13,0.62,0.04,10.32,1.56,0.1,0
21/04/2012 00:00:00,0.38,0,28.24,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,87.58,21.89,10.95,2.74,0.27,0.07,8.27,1.25,0.08,4.14,0.62,0.04,10.34,1.56,0.1,0
22/04/2012 00:00:00,0.37,0,28.25,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,87.25,21.81,10.91,2.73,0.26,0.07,8.29,1.25,0.08,4.15,0.63,0.04,10.36,1.56,0.1,0
23/04/2012 00:00:00,0.36,0,28.27,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,86.92,21.73,10.87,2.72,0.25,0.06,8.31,1.25,0.08,4.15,0.63,0.04,10.39,1.57,0.1,0
24/04/2012 00:00:00,0.35,0,28.24,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,86.6,21.65,10.82,2.71,0.25,0.06,8.33,1.26,0.08,4.16,0.63,0.04,10.41,1.57,0.1,0
25/04/2012 00:00:00,0.36,0,28.22,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,86.27,21.57,10.78,2.7,0.24,0.06,8.34,1.26,0.08,4.17,0.63,0.04,10.43,1.57,0.1,0
26/04/2012 00:00:00,0.33,0,28.19,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,85.94,21.49,10.74,2.69,0.23,0.06,8.36,1.26,0.08,4.18,0.63,0.04,10.45,1.58,0.1,0
27/04/2012 00:00:00,0.33,0,28.17,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,85.62,21.4,10.7,2.68,0.22,0.06,8.38,1.26,0.08,4.19,0.63,0.04,10.47,1.58,0.1,0
28/04/2012 00:00:00,0.32,0,28.14,0,0,0,228.44,1600,7.1,0.001,0.02,0.36,0.14,0.1,0.01,85.29,21.32,10.66,2.67,0.22,0.05,8.39,1.27,0.08,4.2,0.63,0.04,10.49,1.58,0.1,0
29/04/2012 00:00:00,0.31,0,28.12,0,0,0,228.44,1600,7.11,0.001,0.02,0.36,0.14,0.1,0.01,84.96,21.24,10.62,2.66,0.21,0.05,8.41,1.27,0.08,4.21,0.63,0.04,10.51,1.59,0.1,0
30/04/2012 00:00:00,0.31,0,28.09,0,0,0,228.44,1600,7.11,0.001,0.02,0.36,0.14,0.1,0.01,84.64,21.16,10.58,2.64,0.2,0.05,8.43,1.27,0.08,4.21,0.64,0.04,10.54,1.59,0.1,0
01/05/2012 00:00:00,0.31,0,28.07,0,0,0,228.44,1600,7.11,0.001,0.02,0.36,0.14,0.1,0.01,84.31,21.08,10.54,2.63,0.2,0.05,8.45,1.27,0.08,4.22,0.64,0.04,10.56,1.59,0.1,0
02/05/2012 00:00:00,0.31,0,28.04,0,0,0,228.44,1600,7.11,0.001,0.02,0.36,0.14,0.1,0.01,83.98,21,10.5,2.62,0.19,0.05,8.46,1.28,0.08,4.23,0.64,0.04,10.58,1.6,0.1,0
03/05/2012 00:00:00,0.32,0,28.02,0,0,0,228.44,1600,7.11,0.001,0.02,0.36,0.14,0.1,0.01,83.66,20.91,10.46,2.61,0.18,0.05,8.48,1.28,0.08,4.24,0.64,0.04,10.6,1.6,0.1,0
04/05/2012 00:00:00,0.31,0,27.99,0,0,0,228.44,1600,7.11,0.001,0.02,0.37,0.14,0.1,0.01,82.58,20.64,10.32,2.58,0.18,0.05,8.32,1.26,0.08,4.16,0.63,0.04,10.4,1.57,0.1,0
05/05/2012 00:00:00,0.3,0,27.97,0,0,0,228.44,1600,7.11,0.001,0.02,0.39,0.14,0.11,0.01,81.5,20.38,10.19,2.55,0.18,0.05,8.16,1.23,0.08,4.08,0.62,0.04,10.2,1.54,0.1,0
06/05/2012 00:00:00,0.3,0,27.94,0,0,0,228.44,1600,7.11,0.001,0.02,0.4,0.14,0.11,0.01,80.42,20.11,10.05,2.51,0.19,0.05,7.99,1.21,0.08,4,0.6,0.04,9.99,1.51,0.09,0
07/05/2012 00:00:00,0.3,0,27.92,0,0,0,228.44,1600,7.11,0.001,0.02,0.42,0.14,0.12,0.01,79.35,19.84,9.92,2.48,0.19,0.05,7.83,1.18,0.07,3.92,0.59,0.04,9.79,1.48,0.09,0
08/05/2012 00:00:00,0.3,0,27.89,0,0,0,228.44,1600,7.11,0.001,0.02,0.43,0.14,0.12,0.01,78.27,19.57,9.78,2.45,0.19,0.05,7.67,1.16,0.07,3.84,0.58,0.04,9.59,1.45,0.09,0
09/05/2012 00:00:00,0.3,0,27.87,0,0,0,228.44,1600,7.11,0.001,0.02,0.45,0.14,0.12,0.01,77.19,19.3,9.65,2.41,0.19,0.05,7.51,1.13,0.07,3.75,0.57,0.04,9.39,1.42,0.09,0
10/05/2012 00:00:00,0.3,0,27.84,0,0,0,228.44,1600,7.11,0.001,0.02,0.46,0.14,0.13,0.01,76.11,19.03,9.51,2.38,0.19,0.05,7.35,1.11,0.07,3.67,0.55,0.03,9.18,1.39,0.09,0
11/05/2012 00:00:00,0.29,0,27.76,0,0,0,228.44,1600,7.11,0.001,0.02,0.48,0.14,0.13,0.01,75.04,18.76,9.38,2.34,0.2,0.05,7.18,1.08,0.07,3.59,0.54,0.03,8.98,1.36,0.08,0
12/05/2012 00:00:00,0.28,0,27.69,0,0,0,228.44,1600,7.11,0.001,0.02,0.49,0.14,0.14,0.01,73.96,18.49,9.24,2.31,0.2,0.05,7.02,1.06,0.07,3.51,0.53,0.03,8.78,1.33,0.08,0
13/05/2012 00:00:00,0.28,0,27.61,0,0,0,228.44,1600,7.11,0.001,0.02,0.51,0.14,0.14,0.01,72.88,18.22,9.11,2.28,0.2,0.05,6.86,1.04,0.06,3.43,0.52,0.03,8.58,1.29,0.08,0
14/05/2012 00:00:00,0.27,0,27.54,0,0,0,228.44,1600,7.11,0.001,0.02,0.53,0.14,0.15,0.01,71.8,17.95,8.98,2.24,0.2,0.05,6.7,1.01,0.06,3.35,0.51,0.03,8.37,1.26,0.08,0
15/05/2012 00:00:00,0.27,0,27.46,0,0,0,228.44,1600,7.11,0.001,0.02,0.54,0.14,0.15,0.02,70.73,17.68,8.84,2.21,0.2,0.05,6.54,0.99,0.06,3.27,0.49,0.03,8.17,1.23,0.08,0
16/05/2012 00:00:00,0.27,0,27.38,0,0,0,228.44,1600,7.11,0.001,0.02,0.56,0.14,0.16,0.02,69.65,17.41,8.71,2.18,0.2,0.05,6.38,0.96,0.06,3.19,0.48,0.03,7.97,1.2,0.08,0
17/05/2012 00:00:00,0.26,0,27.31,0,0,0,228.44,1600,7.11,0.001,0.02,0.57,0.14,0.16,0.02,68.57,17.14,8.57,2.14,0.21,0.05,6.21,0.94,0.06,3.11,0.47,0.03,7.77,1.17,0.07,0
18/05/2012 00:00:00,0.27,0,27.23,0,0,0,228.44,1600,7.11,0.001,0.02,0.55,0.14,0.16,0.02,69.73,17.43,8.72,2.18,0.2,0.05,6.47,0.98,0.06,3.24,0.49,0.03,8.09,1.22,0.08,0
19/05/2012 00:00:00,0.26,0,27.15,0,0,0,228.44,1600,7.11,0.001,0.02,0.54,0.14,0.15,0.02,70.89,17.72,8.86,2.22,0.2,0.05,6.73,1.02,0.06,3.37,0.51,0.03,8.41,1.27,0.08,0
20/05/2012 00:00:00,0.26,0,27.08,0,0,0,228.44,1600,7.12,0.001,0.02,0.52,0.14,0.15,0.01,72.05,18.01,9.01,2.25,0.2,0.05,6.99,1.05,0.07,3.49,0.53,0.03,8.74,1.32,0.08,0
21/05/2012 00:00:00,0.26,0,27,0,0,0,228.44,1600,7.12,0.001,0.02,0.51,0.14,0.14,0.01,73.21,18.3,9.15,2.29,0.2,0.05,7.25,1.09,0.07,3.62,0.55,0.03,9.06,1.37,0.09,0
22/05/2012 00:00:00,0.25,0,26.93,0,0,0,228.44,1600,7.12,0.001,0.02,0.49,0.14,0.14,0.01,74.37,18.59,9.3,2.32,0.2,0.05,7.51,1.13,0.07,3.75,0.57,0.04,9.38,1.42,0.09,0
23/05/2012 00:00:00,0.25,0,26.85,0,0,0,228.44,1600,7.12,0.001,0.02,0.47,0.14,0.13,0.01,75.53,18.88,9.44,2.36,0.19,0.05,7.76,1.17,0.07,3.88,0.59,0.04,9.71,1.46,0.09,0
24/05/2012 00:00:00,0.25,0,26.61,0,0,0,228.44,1600,7.12,0.001,0.02,0.46,0.14,0.13,0.01,76.69,19.17,9.59,2.4,0.19,0.05,8.02,1.21,0.08,4.01,0.61,0.04,10.03,1.51,0.09,0
25/05/2012 00:00:00,0.25,0,26.38,0,0,0,228.44,1600,7.12,0.001,0.02,0.44,0.14,0.12,0.01,77.85,19.46,9.73,2.43,0.19,0.05,8.28,1.25,0.08,4.14,0.62,0.04,10.35,1.56,0.1,0
26/05/2012 00:00:00,0.25,0,26.14,0,0,0,228.44,1600,7.12,0.001,0.02,0.42,0.14,0.12,0.01,79.02,19.75,9.88,2.47,0.19,0.05,8.54,1.29,0.08,4.27,0.64,0.04,10.67,1.61,0.1,0
27/05/2012 00:00:00,0.23,0,25.9,0,0,0,228.44,1600,7.12,0.001,0.02,0.41,0.14,0.11,0.01,80.18,20.04,10.02,2.51,0.19,0.05,8.8,1.33,0.08,4.4,0.66,0.04,11,1.66,0.1,0
28/05/2012 00:00:00,0.23,0,25.66,0,0,0,228.44,1600,7.12,0.001,0.02,0.39,0.14,0.11,0.01,81.34,20.33,10.17,2.54,0.18,0.05,9.06,1.37,0.09,4.53,0.68,0.04,11.32,1.71,0.11,0
29/05/2012 00:00:00,0.25,0,25.43,0,0,0,228.44,1600,7.12,0.001,0.02,0.37,0.14,0.1,0.01,82.5,20.62,10.31,2.58,0.18,0.05,9.31,1.41,0.09,4.66,0.7,0.04,11.64,1.76,0.11,0
30/05/2012 00:00:00,0.24,0,25.19,0,0,0,228.44,1600,7.12,0.001,0.02,0.36,0.14,0.1,0.01,83.66,20.91,10.46,2.61,0.18,0.05,9.57,1.45,0.09,4.79,0.72,0.05,11.97,1.81,0.11,0
31/05/2012 00:00:00,0.23,0,24.95,0,0,0,228.44,1600,7.12,0.001,0.02,0.36,0.14,0.09,0.01,86.67,21.67,10.83,2.71,0.19,0.05,9.71,1.47,0.09,4.85,0.73,0.05,12.14,1.83,0.11,0
01/06/2012 00:00:00,0.23,0,24.72,0,0,0,228.44,1600,7.12,0.001,0.02,0.37,0.14,0.09,0.01,89.69,22.42,11.21,2.8,0.19,0.05,9.85,1.49,0.09,4.92,0.74,0.05,12.31,1.86,0.12,0
02/06/2012 00:00:00,0.24,0,24.48,0,0,0,228.44,1600,7.12,0.001,0.02,0.37,0.14,0.09,0.01,92.71,23.18,11.59,2.9,0.2,0.05,9.98,1.51,0.09,4.99,0.75,0.05,12.48,1.88,0.12,0
03/06/2012 00:00:00,0.23,0,24.24,0,0,0,228.44,1600,7.12,0.001,0.02,0.38,0.14,0.09,0.01,95.73,23.93,11.97,2.99,0.2,0.05,10.12,1.53,0.1,5.06,0.76,0.05,12.65,1.91,0.12,0
04/06/2012 00:00:00,0.22,0,24,0,0,0,228.44,1600,7.12,0.001,0.02,0.38,0.14,0.09,0.01,98.74,24.69,12.34,3.09,0.21,0.05,10.25,1.55,0.1,5.13,0.77,0.05,12.82,1.93,0.12,0
05/06/2012 00:00:00,0.22,0,23.77,0,0,0,228.44,1600,7.12,0.001,0.02,0.39,0.14,0.08,0.01,101.76,25.44,12.72,3.18,0.21,0.05,10.39,1.57,0.1,5.2,0.78,0.05,12.99,1.96,0.12,0
06/06/2012 00:00:00,0.22,0,23.53,0,0,0,228.44,1600,7.12,0.001,0.02,0.39,0.14,0.08,0.01,104.78,26.19,13.1,3.27,0.22,0.05,10.53,1.59,0.1,5.26,0.79,0.05,13.16,1.99,0.12,0
07/06/2012 00:00:00,0.22,0,23.53,0,0,0,228.44,1600,7.12,0.001,0.02,0.4,0.14,0.08,0.01,107.79,26.95,13.47,3.37,0.22,0.06,10.66,1.61,0.1,5.33,0.8,0.05,13.33,2.01,0.13,0
08/06/2012 00:00:00,0.22,0,23.52,0,0,0,228.44,1600,7.12,0.001,0.02,0.4,0.14,0.08,0.01,110.81,27.7,13.85,3.46,0.23,0.06,10.8,1.63,0.1,5.4,0.82,0.05,13.5,2.04,0.13,0
09/06/2012 00:00:00,0.21,0,23.52,0,0,0,228.44,1600,7.12,0.001,0.02,0.4,0.14,0.08,0.01,113.83,28.46,14.23,3.56,0.23,0.06,10.94,1.65,0.1,5.47,0.83,0.05,13.67,2.06,0.13,0
10/06/2012 00:00:00,0.21,0,23.52,0,0,0,228.44,1600,7.13,0.001,0.02,0.41,0.14,0.07,0.01,116.85,29.21,14.61,3.65,0.24,0.06,11.07,1.67,0.1,5.54,0.84,0.05,13.84,2.09,0.13,0
11/06/2012 00:00:00,0.21,0,23.52,0,0,0,228.44,1600,7.13,0.001,0.02,0.41,0.14,0.07,0.01,119.86,29.97,14.98,3.75,0.24,0.06,11.21,1.69,0.11,5.6,0.85,0.05,14.01,2.11,0.13,0
12/06/2012 00:00:00,0.21,0,23.51,0,0,0,228.44,1600,7.13,0.001,0.02,0.42,0.14,0.07,0.01,122.88,30.72,15.36,3.84,0.25,0.06,11.34,1.71,0.11,5.67,0.86,0.05,14.18,2.14,0.13,0
13/06/2012 00:00:00,0.22,0,23.51,0,0,0,228.44,1600,7.13,0.001,0.02,0.42,0.14,0.07,0.01,125.9,31.47,15.74,3.93,0.25,0.06,11.48,1.73,0.11,5.74,0.87,0.05,14.35,2.17,0.14,0
14/06/2012 00:00:00,0.22,0,23.51,0,0,0,228.44,1600,7.13,0.001,0.02,0.43,0.14,0.06,0.01,128.91,32.23,16.11,4.03,0.26,0.06,11.58,1.75,0.11,5.79,0.87,0.05,14.47,2.18,0.14,0
15/06/2012 00:00:00,0.21,0,23.5,0,0,0,228.44,1600,7.13,0.001,0.02,0.44,0.14,0.06,0.01,126.53,31.63,15.82,3.95,0.26,0.06,11.67,1.76,0.11,5.84,0.88,0.06,14.59,2.2,0.14,0
16/06/2012 00:00:00,0.21,0,23.5,0,0,0,228.44,1600,7.13,0.001,0.02,0.46,0.14,0.06,0.01,124.15,31.04,15.52,3.88,0.26,0.06,11.77,1.78,0.11,5.89,0.89,0.06,14.71,2.22,0.14,0
17/06/2012 00:00:00,0.21,0,23.5,0,0,0,228.44,1600,7.13,0.001,0.02,0.47,0.14,0.06,0.01,121.76,30.44,15.22,3.81,0.26,0.06,11.87,1.79,0.11,5.93,0.9,0.06,14.83,2.24,0.14,0
18/06/2012 00:00:00,0.19,0,23.5,0,0,0,228.44,1600,7.13,0.001,0.02,0.49,0.14,0.06,0.01,119.38,29.84,14.92,3.73,0.26,0.06,11.96,1.81,0.11,5.98,0.9,0.06,14.96,2.26,0.14,0
19/06/2012 00:00:00,0.19,0,23.49,0,0,0,228.44,1600,7.13,0.001,0.02,0.51,0.14,0.06,0.01,117,29.25,14.62,3.66,0.26,0.06,12.06,1.82,0.11,6.03,0.91,0.06,15.08,2.28,0.14,0
20/06/2012 00:00:00,0.19,0,23.49,0,0,0,228.44,1600,7.13,0.001,0.02,0.52,0.14,0.06,0.01,114.61,28.65,14.33,3.58,0.26,0.06,12.16,1.84,0.11,6.08,0.92,0.06,15.2,2.29,0.14,0
