time,ShortWave,Clouds,AirTemp,RelHum,WindSpeed,Rain,LongWave
2011-11-30 20:00:00,0,0.9,35.04,56.39,0.87,0,521.07
2011-11-30 21:00:00,0,0.9,31.91,72.34,1.28,0,506
2011-11-30 22:00:00,0,0.9,30.82,75.04,1.66,0,510.49
2011-11-30 23:00:00,0,0.9,30.18,78.76,1.74,0,504.07
2011-12-01 00:00:00,0,0.9,30.02,79.51,1.76,0,497.59
2011-12-01 01:00:00,0,0.9,29.97,80.28,1.71,0,494.77
2011-12-01 02:00:00,0,0.9,29.56,81.78,1.61,0,491.86
2011-12-01 03:00:00,0,0.9,29.66,81.31,1.49,0,488.67
2011-12-01 04:00:00,0,0.9,23.53,92.64,1.31,0,437.98
2011-12-01 05:00:00,0,0.9,23.28,93.53,1.16,0,438.25
2011-12-01 06:00:00,0,0.9,23.77,93.84,0.98,0,437.15
2011-12-01 07:00:00,0,0.9,23.3,93.19,0.91,0,433.04
2011-12-01 08:00:00,150.41,0.9,23.6,92.41,0.88,0,438.8
2011-12-01 09:00:00,415.47,0.9,24.24,90.74,1.45,0,430.86
2011-12-01 10:00:00,665.9,0.9,24.41,90.01,1.92,0,440.37
2011-12-01 11:00:00,876.32,0.9,24.71,88.54,1.94,0,443.98
2011-12-01 12:00:00,1029.22,0.82,25.41,86.34,1.67,0,439.01
2011-12-01 13:00:00,1112.57,0.59,26.47,83.26,1.48,0,423.07
2011-12-01 14:00:00,1119.95,0.32,27.14,81.43,1.29,0,405.06
2011-12-01 15:00:00,1050.81,0.04,28.47,78.34,1.11,0,387.18
2011-12-01 16:00:00,910.45,0.2,29.23,75.41,0.98,0,410.17
2011-12-01 17:00:00,709.85,0.11,29.41,74.49,0.88,0,406.05
2011-12-01 18:00:00,465.44,0.17,30.56,68.84,1.01,0,417.36
2011-12-01 19:00:00,200.41,0.53,31.78,65.38,1.02,0,468.12
2011-12-01 20:00:00,0,0.9,32.37,63.61,1.03,0,516.02
2011-12-01 21:00:00,0,0.9,34.08,61.14,0.87,0,529.26
2011-12-01 22:00:00,0,0.9,33.16,63.58,0.75,0,522.93
2011-12-01 23:00:00,0,0.9,29.68,76.94,0.6,0,513.56
2011-12-02 00:00:00,0,0.9,29.1,68.16,0.76,0,510.08
2011-12-02 01:00:00,0,0.9,27.37,72.49,0.74,0,490.76
2011-12-02 02:00:00,0,0.9,27.24,75.31,0.62,0,483.8
2011-12-02 03:00:00,0,0.9,27.17,78.08,0.52,0,470.15
2011-12-02 04:00:00,0,0.9,26.78,79.08,0.39,0,468.5
2011-12-02 05:00:00,0,0.9,25.54,87.13,0.37,0,471.61
2011-12-02 06:00:00,0,0.9,25.51,87.11,0.31,0,476.11
2011-12-02 07:00:00,0,0.9,25.81,86.48,0.25,0,476.99
2011-12-02 08:00:00,149.36,0.9,25.88,85.54,0.27,0,473.76
2011-12-02 09:00:00,414.23,0.9,25.61,88.33,0.28,0,471.8
2011-12-02 10:00:00,664.65,0.9,24.98,91.83,0.36,0,463.19
2011-12-02 11:00:00,875.21,0.76,26.33,89.36,0.41,0,472.41
2011-12-02 12:00:00,1028.38,0.37,27.98,78.06,0.44,0,430.35
2011-12-02 13:00:00,1112.11,0.37,28.86,75.44,0.55,0,438.1
2011-12-02 14:00:00,1119.96,0.04,31.01,72.54,0.54,0,409.55
2011-12-02 15:00:00,1051.33,0.04,31.98,68.21,0.62,0,416.66
2011-12-02 16:00:00,911.49,0.22,33.16,62.69,0.64,0,447.53
2011-12-02 17:00:00,711.36,0.5,33.59,56.48,0.79,0,478.97
2011-12-02 18:00:00,467.34,0.9,29.93,69.19,1.45,0,490.66
2011-12-02 19:00:00,202.53,0.53,25.65,89.61,1.86,0,425.59
2011-12-02 20:00:00,0,0.9,30.44,71.56,1.77,0,499.41
2011-12-02 21:00:00,0,0.9,31.53,66.86,1.62,0,510.38
2011-12-02 22:00:00,0,0.9,30.76,70.91,1.51,0,512.12
2011-12-02 23:00:00,0,0.9,28.48,82.38,1.25,0,509.67
2011-12-03 00:00:00,0,0.9,27.74,87.21,0.97,0,491.76
2011-12-03 01:00:00,0,0.9,27.01,90.46,0.75,0,477.97
2011-12-03 02:00:00,0,0.9,26.65,89.46,0.58,0,483.8
2011-12-03 03:00:00,0,0.9,26.27,91.18,0.49,0,476.01
2011-12-03 04:00:00,0,0.9,25.63,92.43,0.38,0,463.38
2011-12-03 05:00:00,0,0.9,25.58,92.98,0.38,0,470.05
2011-12-03 06:00:00,0,0.9,25.4,93.46,0.37,0,467.14
2011-12-03 07:00:00,0,0.9,25.2,94.14,0.33,0,470.54
2011-12-03 08:00:00,148.26,0.9,25.06,94.36,0.3,0,468.5
2011-12-03 09:00:00,412.93,0.9,25.3,91.91,0.26,0,469.18
2011-12-03 10:00:00,663.35,0.9,24.85,90.33,0.23,0,467.63
2011-12-03 11:00:00,874.06,0.9,26.54,85.33,0.25,0,468.6
2011-12-03 12:00:00,1027.52,0.86,27.24,80.08,0.33,0,468.24
2011-12-03 13:00:00,1111.65,0.1,28.14,76.94,0.44,0,393.26
2011-12-03 14:00:00,1119.98,0.04,30.81,69.39,0.53,0,393.82
2011-12-03 15:00:00,1051.87,0.04,31.76,66.69,0.6,0,405.19
2011-12-03 16:00:00,912.54,0.04,32.57,59.74,0.79,0,419
2011-12-03 17:00:00,712.9,0.04,33.18,56.51,0.83,0,424.43
2011-12-03 18:00:00,469.27,0.17,34.56,52.14,0.81,0,453.04
2011-12-03 19:00:00,204.66,0.52,34.6,51.41,0.79,0,502.97
2011-12-03 20:00:00,0,0.9,35.52,50.29,0.8,0,548.65
2011-12-03 21:00:00,0,0.9,34.94,48.71,0.82,0,542.86
2011-12-03 22:00:00,0,0.9,29.8,70.99,1.33,0,468.01
2011-12-03 23:00:00,0,0.9,27.84,80.39,1.91,0,459.45
2011-12-04 00:00:00,0,0.9,28.23,72.44,1.73,0,461.36
2011-12-04 01:00:00,0,0.9,28.16,71.96,1.62,0,460.02
2011-12-04 02:00:00,0,0.9,27.96,70.88,1.73,0,457.16
2011-12-04 03:00:00,0,0.9,27.75,74.04,1.82,0,455.26
2011-12-04 04:00:00,0,0.9,26.25,79.69,1.63,0,468.6
2011-12-04 05:00:00,0,0.9,25.61,86.48,1.31,0,463.38
2011-12-04 06:00:00,0,0.9,26.46,87.26,1.01,0,452.7
2011-12-04 07:00:00,0,0.9,25.98,87.76,0.74,0,454.21
2011-12-04 08:00:00,147.1,0.9,26.15,87.96,0.6,0,475.52
2011-12-04 09:00:00,411.58,0.9,25.73,88.99,0.48,0,474.44
2011-12-04 10:00:00,662.02,0.9,26.14,87.41,0.39,0,464.44
2011-12-04 11:00:00,872.89,0.9,26.42,88.64,0.46,0,461.17
2011-12-04 12:00:00,1026.65,0.71,28.55,82.16,0.73,0,457.79
2011-12-04 13:00:00,1111.19,0.07,30.17,76.24,0.77,0,409.24
2011-12-04 14:00:00,1120.01,0.04,30.74,70.91,0.99,0,414.67
2011-12-04 15:00:00,1052.42,0.48,31.55,66.76,1.36,0,472.26
2011-12-04 16:00:00,913.62,0.04,32.42,62.89,1.63,0,426.78
2011-12-04 17:00:00,714.46,0.04,32.34,62.89,1.91,0,435.57
2011-12-04 18:00:00,471.21,0.17,33.01,55.74,2.07,0,449.02
2011-12-04 19:00:00,206.8,0.52,32.75,58.03,2.08,0,495.79
2011-12-04 20:00:00,0,0.9,33.96,54.21,2.01,0,549.28
2011-12-04 21:00:00,0,0.9,34.35,49.96,1.87,0,541.49
2011-12-04 22:00:00,0,0.9,33.45,57.21,1.81,0,538.45
2011-12-04 23:00:00,0,0.9,31.69,64.68,1.66,0,515.1
2011-12-05 00:00:00,0,0.9,30.78,69.09,1.57,0,500.12
2011-12-05 01:00:00,0,0.9,30.01,69.16,1.6,0,489.27
2011-12-05 02:00:00,0,0.9,28.95,72.46,1.7,0,478.46
2011-12-05 03:00:00,0,0.9,28.59,76.09,1.81,0,467.63
2011-12-05 04:00:00,0,0.9,28.25,79.44,1.78,0,461.75
2011-12-05 05:00:00,0,0.9,27.75,81.74,1.7,0,457.16
2011-12-05 06:00:00,0,0.9,26.31,86.98,1.39,0,460.6
2011-12-05 07:00:00,0,0.9,26.71,88.18,1.17,0,457.25
2011-12-05 08:00:00,145.89,0.9,25.27,91.13,0.91,0,464.82
2011-12-05 09:00:00,410.18,0.9,25.46,92.38,0.7,0,467.24
2011-12-05 10:00:00,660.64,0.9,25.08,92.73,0.66,0,466.08
2011-12-05 11:00:00,871.7,0.9,26.49,90.76,0.63,0,471.9
2011-12-05 12:00:00,1025.77,0.31,29.95,81.74,0.55,0,428.38
2011-12-05 13:00:00,1110.73,0.23,29.84,78.65,0.76,0,429.31
2011-12-05 14:00:00,1120.04,0.36,30.87,71.23,1.12,0,450.99
2011-12-05 15:00:00,1052.99,0.04,31.48,68.73,1.29,0,423.42
2011-12-05 16:00:00,914.72,0.04,32.33,63.64,1.26,0,434.72
2011-12-05 17:00:00,716.03,0.39,33.53,55.81,1.22,0,465.84
2011-12-05 18:00:00,473.17,0.79,32.53,59.86,1.55,0,478
2011-12-05 19:00:00,208.96,0.52,29.47,77.29,1.64,0,450.14
2011-12-05 20:00:00,0,0.9,30.26,69.98,1.62,0,510.79
2011-12-05 21:00:00,0,0.9,30.95,69.98,1.58,0,509.26
2011-12-05 22:00:00,0,0.9,30.59,71.36,1.67,0,507.02
2011-12-05 23:00:00,0,0.9,30.03,75.26,1.43,0,500.01
2011-12-06 00:00:00,0,0.9,28.82,82.04,1.11,0,491.96
2011-12-06 01:00:00,0,0.9,28.77,80.28,0.99,0,484.29
2011-12-06 02:00:00,0,0.9,28.63,79.79,0.91,0,475.62
2011-12-06 03:00:00,0,0.9,28.06,83.54,0.72,0,478.07
2011-12-06 04:00:00,0,0.9,27.09,87.81,0.58,0,478.36
2011-12-06 05:00:00,0,0.9,26.9,88.89,0.43,0,474.34
2011-12-06 06:00:00,0,0.9,27.02,86.59,0.35,0,459.83
2011-12-06 07:00:00,0,0.9,27.11,85.06,0.5,0,457.44
2011-12-06 08:00:00,144.62,0.9,27,86.04,0.69,0,457.64
2011-12-06 09:00:00,408.74,0.9,26.25,89.16,0.65,0,455.83
2011-12-06 10:00:00,659.23,0.9,25.96,91.88,0.52,0,479.35
2011-12-06 11:00:00,870.48,0.76,27.74,85.83,0.48,0,468.78
2011-12-06 12:00:00,1024.88,0.36,29.04,79.84,0.56,0,431.62
2011-12-06 13:00:00,1110.27,0.04,30.74,74.96,0.59,0,408.97
2011-12-06 14:00:00,1120.09,0.04,31.16,69.96,0.67,0,422.42
2011-12-06 15:00:00,1053.57,0.04,32.43,62.74,0.83,0,427.54
2011-12-06 16:00:00,915.83,0.04,32.83,60.08,1,0,427.79
2011-12-06 17:00:00,717.63,0.04,33.42,57.79,1.25,0,434.29
2011-12-06 18:00:00,475.15,0.16,34.47,52.64,1.31,0,445.16
2011-12-06 19:00:00,211.12,0.51,32.92,62.61,1.47,0,488.88
2011-12-06 20:00:00,0,0.9,30.77,60.98,1.51,0,540.02
2011-12-06 21:00:00,0,0.9,28.14,72.83,1.42,0,470.05
2011-12-06 22:00:00,0,0.9,28.04,78.96,1.4,0,452.51
2011-12-06 23:00:00,0,0.9,27.42,85.28,1.39,0,448.37
2011-12-07 00:00:00,0,0.9,27.16,88.41,1.37,0,452.13
2011-12-07 01:00:00,0,0.9,27.13,84.23,1.31,0,463.28
2011-12-07 02:00:00,0,0.9,26.85,83.41,1.07,0,471.41
2011-12-07 03:00:00,0,0.9,26.82,87.46,0.91,0,470.83
2011-12-07 04:00:00,0,0.9,26.69,88.36,0.73,0,474.05
2011-12-07 05:00:00,0,0.9,26.53,89.48,0.65,0,453.46
2011-12-07 06:00:00,0,0.9,26.22,90.06,0.55,0,472.58
2011-12-07 07:00:00,0,0.9,25.95,90.39,0.49,0,457.83
2011-12-07 08:00:00,143.3,0.9,25.68,92.09,0.45,0,451.29
2011-12-07 09:00:00,407.25,0.9,25.55,91.83,0.37,0,454.21
2011-12-07 10:00:00,657.78,0.9,25.33,93.08,0.36,0,450.34
2011-12-07 11:00:00,869.24,0.9,26.03,91.61,0.43,0,462.8
2011-12-07 12:00:00,1023.98,0.29,27.91,83.94,0.58,0,419.98
2011-12-07 13:00:00,1109.81,0.08,29.97,76.63,0.65,0,407.36
2011-12-07 14:00:00,1120.14,0.04,31.16,69.11,0.7,0,407
2011-12-07 15:00:00,1054.17,0.04,32.94,63.21,0.75,0,418.83
2011-12-07 16:00:00,916.97,0.04,33.12,56.48,0.84,0,423.76
2011-12-07 17:00:00,719.24,0.04,34.15,52.93,0.81,0,431.16
2011-12-07 18:00:00,477.14,0.16,34.71,52.39,0.83,0,438.5
2011-12-07 19:00:00,213.3,0.5,30.37,69.99,1.09,0,439.51
2011-12-07 20:00:00,0,0.9,29.5,76.84,1.4,0,499.91
2011-12-07 21:00:00,0,0.9,30.21,73.36,1.47,0,501.84
2011-12-07 22:00:00,0,0.9,30.1,73.64,1.34,0,500.22
2011-12-07 23:00:00,0,0.9,29.91,72.71,1.21,0,496.79
2011-12-08 00:00:00,0,0.9,29.45,76.71,0.96,0,495.07
2011-12-08 01:00:00,0,0.9,28.71,81.49,0.73,0,489.66
2011-12-08 02:00:00,0,0.9,28.34,84.73,0.62,0,480.04
2011-12-08 03:00:00,0,0.9,28.09,87.96,0.51,0,474.34
2011-12-08 04:00:00,0,0.9,28.07,88.46,0.44,0,476.5
2011-12-08 05:00:00,0,0.9,27.68,89.74,0.39,0,472.19
2011-12-08 06:00:00,0,0.9,26.98,91.66,0.36,0,470.54
2011-12-08 07:00:00,0,0.9,26.68,92.89,0.32,0,474.83
2011-12-08 08:00:00,141.93,0.9,26.5,93.51,0.31,0,466.66
2011-12-08 09:00:00,405.71,0.9,26.18,93.94,0.28,0,463.67
2011-12-08 10:00:00,656.3,0.9,26.1,94.21,0.29,0,462.71
2011-12-08 11:00:00,867.98,0.76,27.07,93.93,0.35,0,455.15
2011-12-08 12:00:00,1023.07,0.58,29.07,86.39,0.42,0,455.62
2011-12-08 13:00:00,1109.36,0.25,30.12,81.18,0.47,0,432.01
2011-12-08 14:00:00,1120.21,0.05,30.46,76.14,0.63,0,415.41
2011-12-08 15:00:00,1054.79,0.04,32.17,69.08,0.64,0,415.83
2011-12-08 16:00:00,918.12,0.04,33.17,60.91,0.75,0,419.41
2011-12-08 17:00:00,720.88,0.41,33.18,63.51,0.87,0,470.83
2011-12-08 18:00:00,479.14,0.15,29.76,71.11,1.07,0,441.03
2011-12-08 19:00:00,215.48,0.5,29.63,76.44,1.29,0,462.85
2011-12-08 20:00:00,0,0.9,30.45,76.21,1.33,0,521.17
2011-12-08 21:00:00,0,0.9,32.64,68.69,1.37,0,517.15
2011-12-08 22:00:00,0,0.9,29.76,72.96,1.34,0,490.36
2011-12-08 23:00:00,0,0.9,29.32,81.59,1.09,0,498.6
2011-12-09 00:00:00,0,0.9,28.21,85.68,0.87,0,488.97
2011-12-09 01:00:00,0,0.9,27.82,89.06,0.69,0,485.08
2011-12-09 02:00:00,0,0.9,28.68,82.29,0.7,0,488.97
2011-12-09 03:00:00,0,0.9,27.52,89.21,0.58,0,478.56
2011-12-09 04:00:00,0,0.9,28.36,83.91,0.59,0,470.05
2011-12-09 05:00:00,0,0.9,26.6,91.38,0.55,0,468.6
2011-12-09 06:00:00,0,0.9,26.42,93.11,0.42,0,466.85
2011-12-09 07:00:00,0,0.9,26.32,93.53,0.34,0,467.24
2011-12-09 08:00:00,140.51,0.9,26.11,94.01,0.27,0,462.23
2011-12-09 09:00:00,404.13,0.9,26.02,94.33,0.22,0,459.54
2011-12-09 10:00:00,654.79,0.9,25.77,94.61,0.19,0,457.92
2011-12-09 11:00:00,866.7,0.8,28.02,92.44,0.23,0,464.1
2011-12-09 12:00:00,1022.15,0.38,29.74,79.76,0.36,0,434.01
2011-12-09 13:00:00,1108.91,0.13,30.44,74.06,0.61,0,420.2
2011-12-09 14:00:00,1120.29,0.1,32,66.29,0.73,0,425.06
2011-12-09 15:00:00,1055.43,0.04,32.24,66.08,0.74,0,422.09
2011-12-09 16:00:00,919.3,0.04,33.34,60.73,0.76,0,425.44
2011-12-09 17:00:00,722.53,0.04,34.42,56.16,0.75,0,434.38
2011-12-09 18:00:00,481.15,0.15,35.15,54.14,0.89,0,448.1
2011-12-09 19:00:00,217.66,0.5,34.32,57.43,0.9,0,499.06
2011-12-09 20:00:00,0,0.9,31.61,64.91,1.19,0,501.53
2011-12-09 21:00:00,0,0.9,31.99,68.04,1.16,0,483.4
2011-12-09 22:00:00,0,0.9,32.38,65.68,1.18,0,510.18
2011-12-09 23:00:00,0,0.9,31.09,71.79,1.2,0,501.94
2011-12-10 00:00:00,0,0.9,30.02,75.08,1.23,0,494.77
2011-12-10 01:00:00,0,0.9,29.37,78.31,1.14,0,490.26
2011-12-10 02:00:00,0,0.9,28.91,81.73,1.02,0,485.98
2011-12-10 03:00:00,0,0.9,28.54,83.96,0.9,0,480.93
2011-12-10 04:00:00,0,0.9,28.12,86.71,0.99,0,477.68
2011-12-10 05:00:00,0,0.9,27.95,88.19,0.89,0,476.99
2011-12-10 06:00:00,0,0.9,27.73,89.68,0.77,0,477.58
2011-12-10 07:00:00,0,0.9,27.8,89.33,0.77,0,473.85
2011-12-10 08:00:00,139.04,0.9,27.64,88.28,0.66,0,470.25
2011-12-10 09:00:00,402.51,0.9,27.49,87.78,0.53,0,471.51
2011-12-10 10:00:00,653.25,0.9,27.81,87.38,0.43,0,465.5
2011-12-10 11:00:00,865.4,0.9,27.99,87.59,0.38,0,471.22
2011-12-10 12:00:00,1021.23,0.62,28.83,84.01,0.56,0,453.26
2011-12-10 13:00:00,1108.46,0.38,29.6,80.64,0.98,0,439.27
2011-12-10 14:00:00,1120.38,0.17,30.35,75.54,1.43,0,424.66
2011-12-10 15:00:00,1056.08,0.08,31.13,71.01,1.77,0,423.61
2011-12-10 16:00:00,920.49,0.1,32,66.44,1.83,0,433.83
2011-12-10 17:00:00,724.19,0.04,32.17,66.03,1.9,0,421.92
2011-12-10 18:00:00,483.18,0.17,32.28,67.28,1.97,0,440.89
2011-12-10 19:00:00,219.85,0.49,32.59,64.88,2.05,0,483.27
2011-12-10 20:00:00,0,0.9,32.71,65.88,2.05,0,527.08
2011-12-10 21:00:00,0,0.9,32.14,66.76,2.01,0,524.9
2011-12-10 22:00:00,0,0.9,32.31,67.49,1.84,0,523.55
2011-12-10 23:00:00,0,0.9,31.19,72.59,1.53,0,507.63
2011-12-11 00:00:00,0,0.9,30.18,77.93,1.25,0,494.27
2011-12-11 01:00:00,0,0.9,29.91,77.81,1.29,0,485.38
2011-12-11 02:00:00,0,0.9,29.23,81.36,1.39,0,483.2
2011-12-11 03:00:00,0,0.9,28.86,84.94,1.45,0,477.38
2011-12-11 04:00:00,0,0.9,28.41,86.68,1.51,0,475.22
2011-12-11 05:00:00,0,0.9,27.69,89.41,1.6,0,474.54
2011-12-11 06:00:00,0,0.9,27.41,91.06,1.57,0,471.03
2011-12-11 07:00:00,0,0.9,27.6,91.13,1.53,0,469.18
2011-12-11 08:00:00,137.53,0.9,27.6,91.19,1.69,0,468.89
2011-12-11 09:00:00,400.85,0.9,27.6,89.79,1.44,0,467.72
2011-12-11 10:00:00,651.69,0.9,27.32,90.74,1.11,0,473.66
2011-12-11 11:00:00,864.09,0.9,28.02,89.11,0.98,0,473.66
2011-12-11 12:00:00,1020.3,0.87,28.35,86.74,0.89,0,480.05
2011-12-11 13:00:00,1108.02,0.69,29.15,83.78,0.87,0,466.8
2011-12-11 14:00:00,1120.48,0.37,30.03,79.94,0.87,0,442.33
2011-12-11 15:00:00,1056.75,0.48,29.76,82.11,0.84,0,453.93
2011-12-11 16:00:00,921.7,0.9,28.14,86.63,1.03,0,460.41
2011-12-11 17:00:00,725.87,0.9,27.05,86.11,1.17,0,464.63
2011-12-11 18:00:00,485.21,0.87,26.65,84.86,1.25,0,463.57
2011-12-11 19:00:00,222.04,0.7,26.41,87.19,1.64,0,442.86
2011-12-11 20:00:00,0,0.9,27.16,82.08,1.87,0,474.15
2011-12-11 21:00:00,0,0.9,28.14,79.26,1.96,0,478.17
2011-12-11 22:00:00,0,0.9,27.81,82.93,1.83,0,477.77
2011-12-11 23:00:00,0,0.9,27.46,86.06,1.45,0,475.32
2011-12-12 00:00:00,0,0.9,27.06,89.01,1.22,0,468.5
2011-12-12 01:00:00,0,0.9,26.78,89.16,0.93,0,461.65
2011-12-12 02:00:00,0,0.9,26.16,91.63,0.68,0,463.19
2011-12-12 03:00:00,0,0.9,25.86,93.03,0.49,0,461.56
2011-12-12 04:00:00,0,0.9,25.88,93.74,0.55,0,453.84
2011-12-12 05:00:00,0,0.9,25.46,93.21,0.55,0,456.11
2011-12-12 06:00:00,0,0.9,25.36,93.94,0.54,0,456.21
2011-12-12 07:00:00,0,0.9,25.01,94.34,0.54,0,463.76
2011-12-12 08:00:00,135.97,0.9,24.86,94.76,0.49,0,448.93
2011-12-12 09:00:00,399.15,0.9,24.63,95.13,0.42,0,451.19
2011-12-12 10:00:00,650.09,0.9,24.41,95.38,0.36,0,453.46
2011-12-12 11:00:00,862.76,0.81,25.3,95.58,0.45,0,455.37
2011-12-12 12:00:00,1019.37,0.45,27.58,88.41,0.58,0,430.22
2011-12-12 13:00:00,1107.58,0.13,29.91,77.61,0.75,0,408.59
2011-12-12 14:00:00,1120.6,0.04,30.68,72.44,1.01,0,410.45
2011-12-12 15:00:00,1057.44,0.04,31.53,69.24,1.23,0,420.08
2011-12-12 16:00:00,922.93,0.39,32.62,61.93,1.38,0,468.71
2011-12-12 17:00:00,727.57,0.51,33.45,59.78,1.46,0,485.6
2011-12-12 18:00:00,487.25,0.14,34.42,57.36,1.42,0,440.92
2011-12-12 19:00:00,224.23,0.9,32.22,65.81,1.34,0,486.28
2011-12-12 20:00:00,0,0.9,30.56,74.01,1.37,0,493.77
2011-12-12 21:00:00,0,0.9,30.58,76.31,1.4,0,501.94
2011-12-12 22:00:00,0,0.9,29.98,73.68,1.84,0,493.37
2011-12-12 23:00:00,0,0.9,28.85,78.98,2.11,0,484.09
2011-12-13 00:00:00,0,0.9,28.4,80.78,2.05,0,479.94
2011-12-13 01:00:00,0,0.9,28.18,83.48,1.76,0,487.67
2011-12-13 02:00:00,0,0.9,27.41,86.69,1.35,0,474.25
2011-12-13 03:00:00,0,0.9,27.02,89.26,0.98,0,468.4
2011-12-13 04:00:00,0,0.9,26.8,90.38,0.7,0,470.15
2011-12-13 05:00:00,0,0.9,26.52,91.39,0.54,0,465.98
2011-12-13 06:00:00,0,0.9,26.48,92.48,0.41,0,480.53
2011-12-13 07:00:00,0,0.9,26.93,89.24,0.32,0,483.1
2011-12-13 08:00:00,134.37,0.9,26.56,89.38,0.25,0,463.57
2011-12-13 09:00:00,397.41,0.9,25.92,92.13,0.27,0,462.03
2011-12-13 10:00:00,648.48,0.9,25.88,93.28,0.27,0,474.25
2011-12-13 11:00:00,861.42,0.78,27.4,89.38,0.23,0,464.44
2011-12-13 12:00:00,1018.44,0.72,29.18,81.79,0.31,0,464.72
2011-12-13 13:00:00,1107.16,0.13,30.68,76.56,0.46,0,416.24
2011-12-13 14:00:00,1120.74,0.04,31.85,68.24,0.6,0,413.02
2011-12-13 15:00:00,1058.14,0.04,32.76,65.88,0.7,0,417.75
2011-12-13 16:00:00,924.17,0.04,33.03,62.29,0.89,0,428.8
2011-12-13 17:00:00,729.28,0.04,34.04,57.73,1.1,0,432.18
2011-12-13 18:00:00,489.3,0.14,35.22,52.46,1.08,0,453.84
2011-12-13 19:00:00,226.42,0.9,30.37,65.83,1.33,0,489.66
2011-12-13 20:00:00,0,0.9,25.57,85.23,1.49,0,475.22
2011-12-13 21:00:00,0,0.9,26.8,84.64,1.76,0,470.15
2011-12-13 22:00:00,0,0.9,27.03,84.04,1.77,0,468.89
2011-12-13 23:00:00,0,0.9,26.57,87.26,1.57,0,472.1
2011-12-14 00:00:00,0,0.9,26.69,89.33,1.23,0,470.15
2011-12-14 01:00:00,0,0.9,25.99,87.83,1.06,0,472.97
2011-12-14 02:00:00,0,0.9,26.41,86.03,0.96,0,471.71
2011-12-14 03:00:00,0,0.9,26.11,88.36,0.98,0,465.11
2011-12-14 04:00:00,0,0.9,26.25,88.61,0.82,0,469.47
2011-12-14 05:00:00,0,0.9,26.05,90.91,0.65,0,476.3
2011-12-14 06:00:00,0,0.9,26.26,89.26,0.72,0,473.76
2011-12-14 07:00:00,0,0.9,26.12,89.09,0.81,0,470.73
2011-12-14 08:00:00,132.73,0.9,25.98,90.36,0.86,0,453.36
2011-12-14 09:00:00,395.64,0.9,25.21,89.98,0.9,0,452.61
2011-12-14 10:00:00,646.83,0.9,25.07,89.34,0.88,0,460.31
2011-12-14 11:00:00,860.08,0.82,25.36,86.91,1.03,0,454.41
2011-12-14 12:00:00,1017.52,0.47,27.09,79.28,1.04,0,421.61
2011-12-14 13:00:00,1106.74,0.18,28.26,73.43,0.98,0,401.84
2011-12-14 14:00:00,1120.89,0.04,29.14,70.43,1.09,0,391.49
2011-12-14 15:00:00,1058.87,0.04,31.2,64.69,1.11,0,406.26
2011-12-14 16:00:00,925.43,0.04,31.92,61.13,1.01,0,419.75
2011-12-14 17:00:00,731,0.04,33.84,56.96,0.89,0,426.61
2011-12-14 18:00:00,491.36,0.14,34.22,51.34,0.84,0,446.68
2011-12-14 19:00:00,228.61,0.48,35.65,46.94,0.75,0,495.33
2011-12-14 20:00:00,0,0.9,36.89,44.94,0.69,0,551.71
2011-12-14 21:00:00,0,0.9,35.62,49.08,0.72,0,553.51
2011-12-14 22:00:00,0,0.9,34.55,54.13,0.78,0,487.77
2011-12-14 23:00:00,0,0.9,28.98,60.91,0.78,0,461.94
2011-12-15 00:00:00,0,0.9,26.88,76.23,1.69,0,442.87
2011-12-15 01:00:00,0,0.9,25.11,86.96,2.21,0,442.96
2011-12-15 02:00:00,0,0.9,25.04,90.78,2.31,0,446.41
2011-12-15 03:00:00,0,0.9,24.44,90.74,2.08,0,447.81
2011-12-15 04:00:00,0,0.9,24.54,92.76,1.73,0,459.83
2011-12-15 05:00:00,0,0.9,24.77,92.31,1.37,0,454.03
2011-12-15 06:00:00,0,0.9,24.99,90.29,1.07,0,445.1
2011-12-15 07:00:00,0,0.9,25.21,90.63,1.05,0,445.38
2011-12-15 08:00:00,131.05,0.9,25.02,92.56,0.89,0,446.13
2011-12-15 09:00:00,393.84,0.9,24.99,91.73,1.02,0,457.54
2011-12-15 10:00:00,645.17,0.9,24.92,92.01,1.16,0,467.72
2011-12-15 11:00:00,858.72,0.9,25.78,90.21,1.17,0,471.9
2011-12-15 12:00:00,1016.59,0.7,27.65,82.86,1.06,0,456.96
2011-12-15 13:00:00,1106.34,0.21,29.94,70.13,0.92,0,417.12
2011-12-15 14:00:00,1121.05,0.04,30.25,68.04,0.92,0,408.81
2011-12-15 15:00:00,1059.61,0.04,31.58,59.96,0.93,0,410.29
2011-12-15 16:00:00,926.71,0.04,32.27,58.38,0.98,0,422
2011-12-15 17:00:00,732.73,0.04,34.15,53.54,0.9,0,426.78
2011-12-15 18:00:00,493.41,0.14,34.92,48.53,0.95,0,447.38
2011-12-15 19:00:00,230.79,0.48,34.8,49.94,0.98,0,491.67
2011-12-15 20:00:00,0,0.9,29.45,67.04,1.28,0,541.38
2011-12-15 21:00:00,0,0.9,30.23,67.51,1.25,0,475.91
2011-12-15 22:00:00,0,0.9,26.22,78.66,1.48,0,440.28
2011-12-15 23:00:00,0,0.9,25.92,81.49,1.38,0,448.75
2011-12-16 00:00:00,0,0.9,24.72,90.81,1.39,0,465.79
2011-12-16 01:00:00,0,0.9,24.47,93.31,1.21,0,463.19
